10000
 334 272 249 74 188 186 77 263 323 100
 132 132 461 10 130 217 281 437 290 42
 371 410 21 474 18 468 212 19 379 41
 143 226 446 353 437 118 430 393 483 339
 165 53 87 295 321 53 124 226 298 34
 400 421 68 28 48 271 431 1 460 326
 88 111 211 75 324 31 19 237 153 229
 198 38 211 263 324 172 467 59 112 96
 36 217 248 333 357 131 51 45 276 494
 300 62 5 367 239 405 477 496 250 308
 436 139 43 335 477 416 230 299 73 247
 172 295 112 145 442 290 465 235 273 212
 227 227 189 74 475 87 8 142 19 484
 84 159 51 280 247 386 391 416 431 34
 268 142 160 3 116 31 480 296 393 422
 194 149 373 58 223 260 498 370 260 151
 271 493 149 45 319 66 14 450 207 71
 399 147 186 105 196 274 278 113 399 252
 291 39 347 382 337 165 499 124 330 429
 398 29 101 277 489 198 188 317 23 390
 309 307 276 480 49 293 164 427 428 465
 111 289 72 280 463 201 486 334 451 303
 106 308 473 403 162 25 165 242 394 176
 234 476 335 201 335 166 219 92 411 406
 352 145 32 117 314 127 352 202 115 242
 280 114 25 168 159 362 200 420 366 431
 349 249 16 440 357 379 403 283 223 403
 228 132 72 466 364 203 43 281 121 40
 409 455 349 287 371 185 308 83 159 474
 421 454 278 258 112 127 403 207 143 212
 263 19 142 460 44 143 371 111 83 310
 335 402 118 341 475 35 224 495 340 193
 346 465 117 153 196 101 285 118 400 300
 209 29 251 217 128 211 455 496 96 426
 214 192 58 411 143 159 12 115 40 340
 337 231 63 223 140 435 33 369 478 154
 301 408 377 353 404 78 315 296 21 354
 319 298 418 256 31 259 147 325 133 495
 180 1 232 202 128 257 151 158 379 450
 351 112 147 382 357 403 36 64 242 304
 370 403 3 401 332 294 394 13 277 110
 251 137 389 23 124 420 376 136 3 394
 435 342 464 214 477 217 182 27 374 483
 166 77 271 146 92 287 279 176 306 72
 210 405 372 185 335 447 391 242 134 407
 446 366 20 347 37 362 81 384 106 6
 133 5 393 387 454 451 326 47 66 57
 129 159 257 189 319 293 143 382 494 316
 411 487 322 488 260 3 184 59 326 412
 417 385 351 121 131 412 260 180 231 443
 391 439 424 424 339 176 238 288 155 82
 6 329 163 147 7 172 295 73 9 372
 457 108 374 360 455 28 444 270 245 133
 333 390 472 486 120 241 273 457 373 109
 257 437 77 172 316 189 231 65 90 208
 325 286 230 161 297 434 151 389 42 226
 411 456 152 485 456 297 216 469 406 317
 15 406 359 258 12 469 100 365 303 149
 131 54 268 16 233 169 131 469 34 109
 38 127 451 139 362 395 428 292 350 428
 33 181 272 415 343 480 66 84 353 293
 250 440 43 126 214 114 250 93 113 377
 158 365 394 262 314 425 399 226 424 293
 201 7 114 20 112 56 405 455 388 300
 403 22 283 468 71 329 253 21 34 227
 489 467 494 229 498 72 103 465 96 171
 35 374 6 153 377 134 350 330 484 179
 381 411 296 105 413 347 210 101 211 427
 452 63 273 211 499 178 302 308 124 58
 333 398 159 203 276 458 471 76 474 460
 331 187 325 91 288 313 69 372 180 27
 198 489 85 356 476 94 32 245 377 285
 322 286 154 189 151 237 331 336 281 462
 62 350 72 150 59 442 224 497 420 271
 478 333 485 98 205 43 455 231 8 499
 89 404 166 112 138 440 148 88 62 112
 485 375 60 143 460 119 96 9 88 139
 67 10 126 22 310 447 306 396 205 499
 495 219 194 138 404 103 418 433 330 322
 326 269 356 219 3 11 136 86 312 32
 44 219 209 122 498 376 442 213 23 388
 399 93 222 217 2 424 391 310 222 305
 2 439 62 219 402 359 172 212 269 360
 115 80 443 58 167 49 436 49 491 154
 314 352 6 103 59 299 229 233 289 418
 318 379 167 180 175 185 130 237 198 23
 203 130 411 448 65 136 190 52 441 91
 81 7 246 273 433 196 49 373 439 439
 7 50 359 222 122 430 467 279 397 44
 331 97 277 206 223 436 392 223 395 340
 278 129 154 53 301 390 317 113 332 368
 292 308 214 321 112 213 80 485 118 135
 123 0 335 356 336 176 313 84 422 484
 82 491 128 196 70 442 286 374 340 447
 351 40 353 444 465 117 81 409 8 309
 411 460 203 372 377 318 103 67 320 369
 417 300 252 359 380 355 292 225 19 64
 164 256 1 102 16 84 18 108 146 242
 125 244 353 187 105 139 441 269 306 259
 53 26 12 290 389 283 426 410 443 148
 212 387 463 3 313 328 463 453 327 150
 494 10 130 97 278 457 153 160 263 267
 341 190 243 293 456 100 184 423 422 399
 195 56 319 250 370 75 189 110 486 330
 282 499 390 272 214 397 205 142 444 100
 196 272 119 177 20 202 465 117 278 230
 173 117 224 189 228 265 10 403 241 423
 333 403 32 483 417 436 313 282 353 263
 106 354 427 228 432 302 160 18 433 359
 15 262 240 331 316 130 337 172 376 185
 134 472 87 377 269 487 303 270 126 405
 20 118 126 114 373 457 198 280 188 315
 219 14 335 143 231 254 93 237 189 32
 243 124 114 112 193 331 392 300 414 421
 407 71 59 65 211 343 217 84 253 190
 172 384 239 280 23 300 360 222 237 18
 94 251 116 86 302 440 391 405 301 241
 384 178 157 295 179 68 259 487 257 110
 288 314 103 101 77 292 161 312 87 376
 308 359 29 190 399 59 409 242 322 177
 424 387 485 497 168 87 168 424 399 279
 377 118 304 291 395 3 418 349 54 26
 304 103 490 425 476 63 89 457 362 366
 176 362 378 212 182 484 436 212 425 132
 334 63 20 428 422 54 151 16 114 258
 144 370 67 66 456 108 235 444 306 216
 486 258 124 479 274 398 213 50 138 233
 299 297 3 359 276 124 154 60 206 221
 65 308 83 206 282 407 434 448 34 324
 99 200 147 455 209 187 263 424 394 312
 174 307 125 269 227 424 27 426 357 135
 245 235 173 236 200 133 77 349 381 217
 312 93 94 434 168 33 498 147 433 375
 94 314 22 105 492 147 356 379 62 435
 9 378 99 190 61 135 358 151 309 347
 372 427 124 349 127 496 273 492 359 71
 356 95 174 33 123 495 423 267 473 439
 483 109 107 249 137 59 186 9 420 172
 297 325 183 317 48 204 118 139 341 301
 312 20 116 444 251 485 76 449 30 408
 272 2 0 123 360 11 353 465 338 11
 38 381 62 163 108 268 51 486 492 486
 294 208 371 67 49 308 34 162 364 284
 93 197 12 331 423 102 126 29 11 447
 82 410 369 196 238 218 287 320 262 21
 9 391 161 166 48 98 327 470 444 261
 51 96 471 2 59 104 170 129 108 15
 332 140 238 52 35 102 375 286 127 356
 0 75 209 494 494 360 55 419 130 8
 245 138 187 225 88 435 362 383 265 66
 267 300 190 270 47 377 286 499 122 432
 317 196 196 218 70 295 73 413 309 476
 340 272 281 323 494 476 445 329 71 50
 441 464 285 112 181 123 466 253 234 116
 89 177 408 153 373 324 58 4 226 260
 404 134 11 148 328 341 395 334 405 294
 266 278 59 463 271 45 154 408 246 84
 2 324 397 485 107 226 47 260 385 316
 215 366 106 205 370 26 277 139 384 342
 203 490 368 273 475 287 14 378 135 367
 276 87 355 164 499 5 203 178 380 325
 23 421 164 351 480 94 314 215 379 134
 254 96 468 247 185 187 327 129 5 214
 140 245 305 81 131 374 8 37 272 454
 243 158 410 361 330 3 281 476 321 379
 272 366 227 229 321 73 264 426 389 90
 352 460 335 149 474 358 250 208 384 337
 179 172 359 68 206 250 159 22 498 364
 143 6 233 261 373 300 424 327 489 116
 296 130 248 493 11 351 430 371 129 6
 214 397 246 138 371 111 492 141 186 410
 319 146 234 58 352 460 476 162 86 71
 324 227 251 329 217 113 369 306 308 127
 329 433 371 313 54 87 18 120 406 210
 12 129 184 399 487 374 352 276 69 273
 469 464 247 74 101 367 69 282 469 320
 486 333 260 6 294 157 3 367 409 95
 364 232 356 496 137 178 312 223 297 256
 279 234 431 263 484 50 81 127 286 373
 218 133 420 268 162 18 430 383 454 52
 291 30 305 219 266 61 274 484 235 224
 387 441 43 95 416 418 496 371 148 336
 126 205 468 461 137 456 359 460 81 380
 170 335 64 29 271 419 253 320 205 329
 95 114 41 493 143 6 53 259 293 309
 144 12 116 345 392 63 184 208 25 196
 265 268 276 230 293 146 42 113 116 150
 79 284 67 403 190 458 420 137 223 277
 50 151 480 101 445 222 366 300 392 327
 146 82 350 418 118 356 147 429 78 62
 47 376 115 299 455 129 2 407 352 272
 92 204 45 340 190 28 161 210 488 453
 406 124 284 448 223 20 353 56 371 464
 362 483 451 383 287 129 18 68 271 357
 225 409 450 469 120 380 337 318 147 121
 495 108 421 376 298 241 219 10 13 283
 142 20 229 298 498 287 446 343 297 52
 225 458 412 482 283 19 386 478 184 333
 380 158 6 380 373 372 101 305 409 472
 113 410 243 159 236 253 141 462 43 159
 498 307 450 457 22 200 76 361 214 114
 172 162 158 154 415 45 97 226 141 249
 173 290 152 236 465 430 373 92 184 72
 5 222 0 114 74 307 482 95 314 216
 265 468 247 434 164 280 470 237 261 19
 463 164 23 424 14 269 81 403 54 252
 331 99 6 465 125 203 204 449 33 356
 267 217 358 238 493 361 65 346 162 177
 367 342 147 224 324 385 468 9 197 324
 354 51 466 345 487 17 55 380 438 82
 315 440 396 353 56 307 73 340 328 181
 107 435 146 199 235 338 120 39 361 252
 90 176 233 265 315 463 247 451 359 202
 91 379 278 146 289 78 25 465 21 382
 73 233 104 411 419 48 58 77 279 13
 404 390 36 15 136 1 384 284 435 171
 346 105 25 341 411 380 392 298 80 277
 372 402 0 464 472 450 281 342 142 249
 89 327 244 443 380 425 420 46 339 396
 45 280 499 78 456 77 348 43 245 179
 9 494 308 12 188 377 232 491 361 367
 224 335 78 309 322 262 425 263 142 396
 257 206 481 395 489 75 304 449 193 368
 306 411 278 171 200 66 103 489 123 262
 1 264 155 108 9 193 237 119 125 483
 452 382 106 47 457 186 229 184 54 91
 370 127 477 233 238 59 441 472 9 139
 410 109 263 253 242 430 128 335 62 213
 307 60 190 371 64 452 100 230 39 315
 331 298 373 80 190 441 33 274 420 181
 20 123 331 1 443 391 154 93 382 112
 11 210 451 153 195 372 481 232 457 111
 442 194 308 262 162 24 291 485 389 444
 369 296 140 486 462 279 291 464 381 361
 157 248 44 491 380 110 482 374 151 311
 142 326 61 132 299 278 90 280 350 354
 135 104 402 90 397 131 347 313 245 306
 267 397 488 262 196 211 80 145 23 316
 67 96 8 250 232 230 428 42 51 152
 341 1 87 164 94 216 245 438 451 11
 22 128 341 299 280 261 355 49 344 403
