1000
 298 481 449 474 73 192 346 374 207 124
 280 41 242 331 200 334 372 473 343 418
 97 53 150 86 108 302 70 228 434 403
 87 464 383 230 442 309 151 8 299 338
 263 122 331 168 253 20 53 396 341 99
 59 441 200 16 92 156 414 297 10 20
 180 194 474 93 188 32 452 448 97 204
 258 362 401 452 264 13 78 341 157 236
 151 490 237 353 107 187 283 443 146 486
 164 191 213 404 421 477 240 20 22 498
 462 177 450 101 144 424 140 486 182 378
 102 486 436 439 388 344 463 250 450 272
 323 50 465 235 8 407 341 240 312 266
 141 399 350 461 268 304 339 82 207 21
 407 340 495 189 37 32 234 448 210 276
 107 140 153 4 31 397 247 437 239 144
 371 118 349 328 142 238 159 134 397 337
 248 64 347 177 310 238 348 64 211 249
 101 179 252 43 273 52 97 26 387 113
 165 65 356 156 300 121 260 94 487 322
 10 421 325 293 246 420 88 409 338 158
 445 324 351 20 304 247 446 206 447 146
 445 280 338 254 154 495 103 85 114 140
 329 477 187 67 473 406 374 176 205 351
 99 225 158 0 232 439 6 128 478 452
 225 104 439 446 492 334 261 161 328 303
 465 362 95 10 189 420 95 198 476 110
 462 318 82 153 275 45 388 236 0 0
 231 293 250 46 432 22 416 35 82 496
 21 358 184 497 334 397 317 274 149 96
 274 235 458 360 375 315 398 143 388 35
 137 261 158 425 176 327 429 283 146 143
 53 445 112 475 14 239 478 479 498 223
 459 463 76 172 248 21 243 26 373 302
 1 224 391 107 292 91 349 263 373 131
 287 431 36 328 402 320 434 239 10 213
 174 446 17 319 460 283 343 73 141 448
 33 394 294 7 489 175 58 361 258 425
 394 465 189 50 430 308 431 445 470 412
 174 291 226 495 19 111 90 271 277 352
 16 316 299 337 312 428 202 231 484 96
 136 321 497 345 88 484 443 55 466 388
 154 415 272 383 2 349 317 341 160 430
 203 82 287 229 316 379 304 250 433 392
 272 470 24 354 89 200 494 424 355 192
 235 242 174 315 127 172 26 104 372 491
 105 123 267 199 73 190 25 273 108 96
 124 345 223 55 195 174 308 202 133 387
 458 177 85 105 160 63 259 411 213 91
 322 275 65 194 261 70 139 274 488 418
 56 176 398 148 472 269 406 292 51 480
 86 93 298 373 349 69 259 146 170 238
 423 155 95 313 170 284 398 315 318 256
 284 2 190 439 102 393 189 442 23 415
 475 192 212 267 495 8 483 247 353 374
 393 302 177 170 40 292 21 91 12 469
 179 319 95 490 474 199 163 66 139 42
 58 162 94 420 404 164 471 78 307 26
 118 202 98 232 496 359 355 34 495 106
 231 56 35 81 56 127 46 39 419 290
 142 169 76 205 487 13 224 72 169 402
 93 482 107 46 373 423 252 105 467 19
 411 150 266 380 206 15 154 468 188 496
 242 420 468 112 76 37 3 385 265 74
 228 400 372 459 491 127 148 493 257 447
 246 225 102 203 21 379 222 170 238 231
