250
 445 445 396 308 307 195 80 456 203 287
 97 382 96 237 181 378 288 72 41 221
 444 334 287 210 200 206 409 228 51 120
 361 6 400 98 11 35 234 122 384 259
 418 497 217 386 240 452 269 35 373 382
 95 472 219 203 257 467 297 457 435 244
 486 355 251 49 43 243 152 235 188 188
 96 132 133 396 167 316 24 182 115 192
 487 269 44 226 431 6 112 301 321 37
 210 486 122 140 220 95 0 27 79 67
 32 184 135 498 275 126 86 487 30 332
 185 184 467 371 399 141 402 133 314 190
 319 410 110 384 228 464 297 451 418 441
 280 88 415 328 59 396 129 2 200 205
 86 393 365 120 432 156 81 337 381 286
 200 285 223 20 397 342 392 76 88 137
 421 228 91 428 359 445 72 215 367 435
 12 337 217 207 17 0 483 367 424 158
 464 420 153 112 294 317 313 57 117 464
 477 50 125 488 142 452 385 282 322 222
 343 485 415 414 30 44 77 405 261 444
 357 407 321 349 216 263 381 216 62 18
 187 398 364 104 11 58 115 335 313 74
 63 27 70 406 239 200 485 74 18 174
 491 402 371 72 488 424 123 14 335 223
 269
 2 602 914 608 685 749 567 50 922 255
 145 980 692 153 823 207 605 269 56 573
 333 967 400 397 925 267 586 934 798 241
 702 651 400 113 173 369 112 522 292 8
 982 16 328 505 97 0 991 500 447 504
 939 518 294 434 279 159 641 252 596 91
 522 868 388 376 693 728 525 237 457 859
 521 569 781 483 806 69 50 894 419 813
 178 658 253 363 612 632 677 931 234 679
 341 110 229 197 783 175 805 603 395 540
 989 226 470 441 544 836 143 557 150 256
 474 546 825 651 230 319 420 913 76 891
 659 545 337 23 413 883 498 27 599 489
 579 483 194 315 431 812 624 735 286 848
 183 16 480 116 80 108 959 425 629 292
 377 132 375 526 810 723 949 789 45 587
 124 633 648 828 210 865 166 444 266 195
 406 8 637 852 157 223 576 111 225 742
 443 966 968 568 949 807 982 231 17 925
 622 771 138 334 834 313 20 122 535 810
 327 783 497 314 509 235 854 685 607 503
 873 710 523 268 379 34 968 968 946 7
 102 521 950 337 264 620 874 659 261 148
 93 34 182 954 555 369 878 586 714 595
 747 773 456 447 635 426 516 158 988 683
 972
