250
 274 209 347 304 196 164 398 34 246 249
 492 232 294 397 227 129 190 481 495 229
 139 491 441 123 341 461 14 415 495 356
 255 436 303 143 477 311 301 71 439 393
 142 448 275 414 16 115 374 297 23 52
 40 405 184 273 188 340 101 13 39 78
 81 54 329 96 452 263 38 272 443 245
 69 276 242 490 405 72 10 161 315 16
 457 262 395 136 99 484 207 378 431 81
 306 410 88 331 477 157 288 192 367 431
 157 262 359 26 378 493 412 362 337 40
 161 264 257 228 6 337 427 281 270 92
 486 267 277 383 369 423 213 57 326 0
 400 353 9 10 342 241 308 419 329 288
 61 432 71 86 434 483 329 403 84 426
 33 109 313 320 318 409 395 350 285 55
 478 377 119 84 346 170 385 431 288 340
 222 158 299 37 411 375 299 386 319 22
 285 285 112 263 40 378 407 419 206 14
 323 125 161 123 320 68 129 99 298 451
 0 332 111 316 234 310 206 74 491 86
 403 63 126 187 286 249 67 154 4 485
 59 200 138 453 226 416 144 242 349 443
 204 111 448 6 260 186 237 83 340 224
 108 404 34 214 303 206 495 467 163 398
 406
 526 536 685 590 642 898 78 922 490 215
 803 458 772 605 816 181 999 326 636 915
 282 282 349 468 130 117 823 449 879 681
 558 497 211 388 285 361 555 464 646 213
 83 582 962 780 342 804 398 71 346 880
 829 881 420 453 780 328 622 325 60 489
 849 15 13 784 718 236 96 772 687 801
 30 597 674 463 701 20 359 540 779 8
 127 637 715 199 41 730 369 651 633 743
 181 829 256 361 834 462 502 401 257 788
 495 250 964 546 580 98 576 368 14 610
 288 294 762 804 414 315 713 710 794 36
 37 745 772 570 482 373 540 217 71 303
 372 867 662 623 25 944 517 998 44 19
 298 965 399 881 322 630 967 36 395 824
 115 444 949 655 308 255 163 716 143 359
 924 179 863 407 836 512 458 148 801 22
 338 215 36 539 697 946 135 813 989 487
 988 353 121 243 91 253 924 254 708 645
 686 848 274 83 642 797 521 231 904 528
 395 938 359 7 778 377 293 408 276 37
 567 786 316 243 215 842 207 905 576 766
 928 480 397 920 808 414 183 176 689 816
 256 843 750 735 587 824 115 472 121 985
 894 919 667 633 777 248 932 853 639 516
 175
