1000
 490 69 88 122 174 57 103 359 409 496
 223 391 73 492 112 0 374 59 2 7
 259 443 263 197 163 208 353 489 486 203
 311 133 81 450 328 357 336 331 246 447
 33 133 485 97 170 164 343 243 337 260
 134 68 56 274 152 171 179 326 234 359
 386 247 114 38 290 129 142 413 396 144
 239 167 315 260 0 394 308 483 137 110
 372 178 473 28 120 5 494 156 188 301
 299 375 413 111 368 473 231 269 331 438
 267 253 215 382 351 200 257 298 30 87
 358 187 434 55 49 309 100 406 362 242
 405 456 123 192 101 337 39 405 176 448
 487 99 305 291 303 67 51 403 348 90
 142 91 288 482 253 56 461 187 276 125
 412 67 163 472 313 280 44 368 156 177
 240 305 381 428 1 217 3 297 56 181
 246 143 456 121 420 114 368 107 359 220
 344 43 387 460 284 74 25 438 133 427
 153 322 29 78 357 5 22 230 160 108
 317 82 255 275 310 367 467 86 54 26
 73 258 62 129 360 380 337 246 445 341
 428 352 444 462 476 189 390 1 76 403
 394 256 285 237 233 246 258 75 478 373
 424 368 285 54 199 224 458 246 85 408
 247 437 84 72 422 104 437 139 482 402
 138 106 32 238 258 301 17 490 483 327
 219 203 344 56 365 94 68 323 415 271
 47 1 99 395 417 45 122 478 312 372
 301 488 289 382 351 207 347 123 286 65
 284 144 241 457 59 203 378 230 490 341
 269 300 195 145 340 403 431 215 287 93
 357 110 496 421 267 128 31 253 344 35
 303 262 295 84 160 292 415 181 19 436
 358 235 167 173 54 106 69 103 38 292
 445 474 124 366 320 429 285 53 157 379
 339 9 25 379 37 122 240 84 439 434
 14 497 434 41 199 216 190 394 449 421
 277 317 301 53 174 35 475 184 264 392
 363 147 24 467 438 363 212 169 58 465
 384 436 461 358 377 473 301 457 403 295
 91 131 331 341 370 136 58 331 174 158
 238 347 70 56 315 161 309 32 206 262
 369 354 469 3 353 310 473 429 171 499
 445 108 60 357 250 274 48 40 295 293
 151 365 123 151 349 120 70 130 345 208
 186 148 164 360 311 57 52 202 319 78
 243 131 26 104 219 300 136 64 441 471
 115 102 481 29 74 464 139 294 409 85
 50 119 118 26 122 66 200 158 200 459
 448 473 165 11 498 255 399 8 365 421
 167 252 424 391 483 398 476 18 62 157
 237 199 232 21 71 260 494 101 248 428
 189 344 244 277 169 307 117 50 194 101
 11 84 264 230 419 287 481 111 287 161
 489 405 449 446 457 446 214 103 433 293
 124 95 436 45 83 344 463 346 374 435
 2 237 258 362 444 254 228 367 428 413
 383 43 127 235 1 241 260 336 231 354
 447 133 364 139 363 161 278 220 265 20
 417 144 463 233 214 326 448 488 425 460
 249 310 53 212 494 219 259 343 471 101
 390 7 388 56 160 311 455 467 187 400
 408 446 83 457 200 377 461 415 358 315
 461 47 52 118 487 228 353 271 242 208
 217 232 115 363 443 125 66 87 473 449
 105 247 294 173 97 24 26 238 60 201
 0 301 434 73 439 254 343 425 325 105
 385 122 149 155 385 281 359 255 280 345
 13 296 5 387 8 89 399 210 455 448
 190 485 41 438 177 39 121 324 384 314
 330 380 337 397 482 475 313 433 163 281
 87 304 101 421 134 195 42 281 169 222
 394 54 273 371 198 457 207 271 294 6
 181 353 85 319 348 219 484 117 90 161
 278 145 345 65 213 228 231 86 63 488
 155 471 476 481 468 3 69 12 42 175
 33 428 340 59 79 268 444 375 380 361
 208 367 285 67 358 121 225 483 89 371
 105 318 131 412 382 14 168 320 185 340
 348 134 44 52 457 425 12 363 380 334
 262 355 272 199 369 17 297 277 457 177
 378 422 490 452 186 242 134 306 115 311
 227 143 222 1 21 80 206 30 138 207
 401 47 165 390 443 86 395 21 54 179
 22 312 165 218 224 186 355 435 261 383
 442 55 232 450 86 334 26 334 9 316
 213 354 168 313 384 384 477 215 14 498
 25 110 88 291 123 26 65 375 226 314
 55 305 12 156 192 236 216 72 181 208
 403 120 349 302 14 338 334 62 378 83
 130 238 473 25 470 30 249 274 315 164
 323 450 102 280 489 333 418 19 435 406
 470 307 419 331 430 454 107 272 457 95
 264 367 257 25 486 145 204 218 110 348
 127 156 34 428 143 47 323 391 127 86
 160 182 327 199 157 477 113 107 287 143
 41 193 260 367 188 268 25 157 139 249
 117 355 292 28 382 259 107 408 405 347
 369 484 283 460 204 161 485 420 371 168
 480
 485 417 70 913 985 208 378 465 823 250
 788 202 401 428 736 626 108 535 305 910
 234 724 73 627 659 219 12 870 594 741
 172 402 261 271 951 157 851 846 463 611
 494 818 136 750 826 998 633 812 82 928
 283 654 572 805 953 899 974 958 568 29
 104 797 609 639 886 433 334 811 686 714
 575 803 47 435 33 837 201 592 277 810
 308 642 167 540 272 682 711 213 206 786
 694 193 60 532 981 247 201 417 333 685
 947 564 80 175 976 243 563 207 34 408
 461 531 489 709 227 959 765 210 741 161
 299 331 514 480 888 659 246 587 672 173
 165 666 251 468 209 440 547 481 93 375
 663 653 0 648 446 911 918 144 706 999
 494 17 932 814 676 816 872 21 224 672
 291 901 566 439 488 173 862 393 791 524
 555 861 396 272 785 65 570 110 961 249
 482 277 276 183 504 42 512 501 714 552
 792 387 835 411 341 310 785 467 455 536
 477 733 487 799 543 863 954 978 992 376
 458 576 485 777 392 271 17 199 645 588
 943 576 599 562 444 22 650 665 70 206
 398 544 450 345 128 45 757 330 712 615
 684 391 254 998 558 144 646 536 96 202
 92 398 589 132 92 944 232 288 358 302
 277 156 283 332 753 649 694 471 706 555
 158 125 137 755 920 619 304 281 661 364
 131 329 381 975 204 799 294 844 455 577
 262 921 355 577 358 196 70 35 176 221
 793 813 77 709 101 988 796 475 121 842
 938 954 150 902 388 797 646 586 361 183
 642 456 421 326 367 533 711 437 417 733
 848 600 755 18 602 194 343 150 862 889
 231 230 573 639 923 414 142 465 105 757
 217 408 953 934 49 392 440 625 438 190
 839 611 104 552 267 46 572 132 267 898
 424 645 968 568 575 426 591 292 451 301
 772 118 964 114 753 672 156 262 134 238
 881 410 198 576 429 374 337 977 286 750
 623 240 855 274 644 364 591 660 304 851
 399 777 382 281 718 907 579 242 130 347
 141 186 597 293 600 551 815 292 567 77
 865 619 422 274 315 406 561 403 527 764
 228 241 316 710 801 69 498 210 393 410
 859 204 291 94 120 339 342 582 292 454
 271 66 231 99 920 826 575 179 815 953
 975 511 707 443 978 896 468 292 895 500
 79 905 901 252 751 77 521 65 455 516
 483 655 200 787 173 626 918 469 484 118
 32 152 214 653 576 184 843 825 455 698
 163 761 417 259 899 837 800 35 483 139
 780 641 650 652 839 497 807 826 863 950
 653 802 5 433 527 176 825 188 745 120
 498 30 528 616 146 466 474 463 121 105
 452 43 634 173 62 573 260 332 357 872
 476 103 4 604 676 878 171 162 742 312
 498 117 839 575 177 669 421 269 428 231
 963 128 252 310 938 999 328 306 38 757
 275 502 247 327 85 952 30 370 621 383
 745 147 619 895 43 699 27 68 311 925
 3 365 958 216 734 108 80 782 274 619
 497 727 159 159 399 216 613 117 485 333
 948 83 660 97 821 1 921 387 182 967
 637 198 563 451 59 275 799 748 408 992
 112 854 58 863 318 271 738 495 271 398
 162 24 194 963 898 271 339 990 548 469
 250 867 440 470 224 277 474 95 954 548
 325 317 368 576 617 891 548 724 523 302
 512 362 23 21 335 761 109 235 783 842
 143 603 755 530 866 596 370 620 821 219
 289 499 847 331 605 492 537 361 992 649
 127 21 760 121 68 567 38 875 154 17
 591 494 476 807 287 208 791 997 639 446
 535 869 37 841 393 652 594 255 810 330
 723 19 780 532 295 644 810 300 369 716
 199 723 545 353 892 661 782 266 165 497
 961 298 662 248 183 585 779 879 347 965
 251 352 897 657 424 147 552 815 720 70
 99 942 392 678 343 930 512 286 929 765
 829 221 962 25 623 547 427 739 805 728
 235 902 5 207 791 22 379 292 328 230
 553 495 584 467 641 398 383 757 323 195
 522 27 530 287 58 670 24 414 805 990
 312 553 35 236 491 353 799 688 395 544
 554 974 796 879 307 883 98 976 329 555
 353 10 5 824 498 620 464 225 208 19
 339 903 716 400 280 409 798 70 471 54
 288 100 782 807 810 347 797 573 292 834
 383 945 45 249 977 692 939 22 810 563
 182 427 492 555 461 363 845 181 326 819
 343 784 350 307 404 169 561 704 63 233
 712 731 904 632 687 586 504 459 656 116
 860 806 381 914 816 506 626 43 703 595
 639 6 883 281 510 590 46 420 493 992
 417 889 844 647 563 143 353 329 433 698
 99 765 888 340 800 422 706 577 524 48
 951 132 104 207 163 932 141 638 494 520
 482 134 744 663 249 269 318 90 364 352
 450 516 70 578 902 627 302 978 55 59
 86
