100
 242 11 38 303 192 220 80 119 341 111
 243 439 62 428 213 144 261 378 463 469
 81 153 47 314 361 489 226 330 125 284
 495 426 429 457 274 435 176 348 48 270
 350 168 176 380 268 418 466 179 130 441
 280 385 50 254 188 329 49 467 258 360
 456 287 284 194 327 219 395 100 122 47
 128 367 328 274 226 274 460 164 287 123
 344 27 48 142 251 423 43 323 205 177
 468 103 215 293 400 161 376 388 205 433
 9
 269 674 797 954 809 669 841 43 814 947
 575 56 482 353 409 859 556 954 992 323
 13 396 957 92 529 631 70 372 356 706
 699 540 321 808 705 281 847 546 441 392
 697 76 783 356 795 273 842 679 619 680
 935 959 15 373 63 611 483 469 659 624
 749 757 234 48 488 788 474 740 718 599
 386 138 603 365 68 448 243 531 979 381
 815 910 338 387 825 131 177 100 134 473
 281 7 109 420 636 853 791 41 567 819
 981
